2023-12-03 18:32:33 INFO     Logging Module Started
2023-12-03 22:51:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:51:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:51:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:51:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:52:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:52:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:52:27 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:52:37 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:52:47 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:52:57 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:53:07 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:53:17 ERROR    Error:23: acWebClient: OSError Caught
2023-12-03 22:53:27 ERROR    Error:23: acWebClient: OSError Caught
